policy_id,customer_id,policy_type,premium,sum_assured,tenure_months,start_date,end_date,channel,product_name
POL202209,CUST100570,Motor,6900.0,366000.0,12,2023-10-25,2024-10-19,Bancassurance,Motor Comprehensive
POL202210,CUST104257,Life,14900.0,464000.0,12,2021-04-28,2022-04-23,Agent,ULIP
POL202211,CUST102398,Health,10100.0,266000.0,12,2022-08-22,2023-08-17,Bancassurance,Critical Illness
POL202212,CUST104953,Travel,24900.0,383000.0,12,2023-12-06,2024-11-30,Agent,Domestic Travel
POL202213,CUST103503,Motor,17300.0,416000.0,24,2023-08-09,2025-07-29,Online,Motor Third-Party
POL202214,CUST103704,Health,12300.0,208000.0,24,2024-10-17,2026-10-07,Broker,Individual Health
POL202215,CUST100742,Travel,9000.0,416000.0,24,2023-10-24,2025-10-13,Bancassurance,Domestic Travel
POL202216,CUST102836,Health,35500.0,642000.0,12,2024-10-27,2025-10-22,Agent,Critical Illness
POL202217,CUST103690,Health,30600.0,1494000.0,24,2024-02-05,2026-01-25,Broker,Critical Illness
POL202218,CUST104050,Life,14500.0,665000.0,12,2024-04-16,2025-04-11,Online,Endowment Plan
POL202219,CUST101881,Life,3900.0,64000.0,12,2024-09-01,2025-08-27,Direct,ULIP
POL202220,CUST102819,Motor,12200.0,728000.0,12,2024-09-08,2025-09-03,Broker,Motor Own-Damage
POL202221,CUST100866,Motor,23300.0,1376000.0,6,2021-03-23,2021-09-19,Broker,Motor Own-Damage
POL202222,CUST102162,Health,8100.0,467000.0,24,2021-12-15,2023-12-05,Broker,Individual Health
POL202223,CUST102379,Motor,37200.0,970000.0,36,2022-09-09,2025-08-24,Agent,Motor Own-Damage
POL202224,CUST100162,Health,34400.0,1550000.0,36,2021-02-10,2024-01-26,Direct,Critical Illness
POL202225,CUST104583,Health,10400.0,366000.0,12,2024-06-14,2025-06-09,Agent,Individual Health
POL202226,CUST103214,Life,8700.0,261000.0,24,2021-09-22,2023-09-12,Direct,Endowment Plan
POL202227,CUST100915,Life,25600.0,873000.0,24,2021-06-05,2023-05-26,Online,Term Life
POL202228,CUST104487,Health,20300.0,940000.0,24,2023-06-05,2025-05-25,Online,Individual Health
POL202229,CUST103457,Motor,12900.0,256000.0,6,2022-09-19,2023-03-18,Agent,Motor Own-Damage
POL202230,CUST103465,Health,26600.0,931000.0,12,2023-02-09,2024-02-04,Agent,Critical Illness
POL202231,CUST104664,Motor,6500.0,371000.0,12,2021-05-01,2022-04-26,Agent,Motor Own-Damage
POL202232,CUST102020,Travel,14000.0,595000.0,24,2024-11-10,2026-10-31,Agent,Domestic Travel
POL202233,CUST101775,Motor,30800.0,1734000.0,24,2023-07-21,2025-07-10,Broker,Motor Own-Damage
POL202234,CUST103084,Property,22400.0,362000.0,24,2021-05-31,2023-05-21,Bancassurance,Fire & Allied Perils
POL202235,CUST104442,Life,25400.0,1030000.0,12,2024-04-23,2025-04-18,Direct,Endowment Plan
POL202236,CUST104064,Property,55200.0,2560000.0,12,2021-11-11,2022-11-06,Online,Home Shield
POL202237,CUST103933,Marine,19000.0,574000.0,36,2021-02-25,2024-02-10,Agent,Marine Hull
POL202238,CUST103821,Property,19200.0,395000.0,12,2021-01-25,2022-01-20,Agent,Fire & Allied Perils
POL202239,CUST100174,Life,6800.0,130000.0,36,2021-03-17,2024-03-01,Agent,Term Life
POL202240,CUST102455,Motor,12200.0,480000.0,12,2021-12-27,2022-12-22,Bancassurance,Motor Third-Party
POL202241,CUST101778,Life,21700.0,513000.0,60,2022-02-10,2027-01-15,Online,ULIP
POL202242,CUST101808,Motor,20900.0,361000.0,60,2022-08-11,2027-07-16,Agent,Motor Own-Damage
POL202243,CUST104279,Health,26200.0,1372000.0,60,2024-04-25,2029-03-30,Bancassurance,Family Floater
POL202244,CUST101984,Property,16000.0,819000.0,12,2022-06-24,2023-06-19,Direct,Property All-Risk
POL202245,CUST104184,Life,15800.0,768000.0,36,2024-05-30,2027-05-15,Bancassurance,Term Life
POL202246,CUST104539,Motor,14100.0,559000.0,12,2021-03-11,2022-03-06,Bancassurance,Motor Third-Party
POL202247,CUST102275,Marine,4200.0,161000.0,12,2024-12-28,2025-12-23,Bancassurance,Marine Hull
POL202248,CUST100849,Motor,7100.0,282000.0,12,2023-04-26,2024-04-20,Agent,Motor Third-Party
POL202249,CUST103492,Marine,13700.0,682000.0,24,2023-04-01,2025-03-21,Bancassurance,Marine Cargo
POL202250,CUST104314,Life,28500.0,1275000.0,6,2022-02-09,2022-08-08,Agent,Term Life
POL202251,CUST102030,Motor,16500.0,355000.0,12,2024-03-30,2025-03-25,Agent,Motor Comprehensive
POL202252,CUST100976,Motor,14300.0,438000.0,24,2021-03-25,2023-03-15,Broker,Motor Third-Party
POL202253,CUST102602,Travel,15000.0,686000.0,24,2023-05-10,2025-04-29,Online,International Travel
POL202254,CUST104904,Motor,13400.0,533000.0,12,2022-08-07,2023-08-02,Agent,Motor Comprehensive
POL202255,CUST102585,Travel,13200.0,751000.0,12,2023-01-03,2023-12-29,Agent,International Travel
POL202256,CUST102241,Health,9500.0,262000.0,12,2024-09-17,2025-09-12,Direct,Family Floater
POL202257,CUST102199,Health,17600.0,836000.0,24,2023-08-31,2025-08-20,Broker,Individual Health
POL202258,CUST103667,Life,28700.0,1349000.0,24,2024-08-28,2026-08-18,Bancassurance,ULIP
POL202259,CUST101704,Health,15700.0,769000.0,12,2021-06-09,2022-06-04,Online,Critical Illness
POL202260,CUST103646,Health,18700.0,821000.0,12,2021-10-26,2022-10-21,Agent,Critical Illness
POL202261,CUST104932,Life,16500.0,907000.0,12,2022-11-28,2023-11-23,Bancassurance,Endowment Plan
POL202262,CUST103862,Health,20900.0,1048000.0,12,2021-09-26,2022-09-21,Bancassurance,Individual Health
POL202263,CUST104643,Motor,14000.0,724000.0,12,2024-08-08,2025-08-03,Agent,Motor Own-Damage
POL202264,CUST103946,Property,4000.0,140000.0,12,2023-08-19,2024-08-13,Agent,Home Shield
POL202265,CUST104218,Health,8800.0,160000.0,36,2023-04-30,2026-04-14,Online,Critical Illness
POL202266,CUST100195,Life,14500.0,574000.0,12,2024-07-25,2025-07-20,Agent,Term Life
POL202267,CUST101764,Health,38700.0,1416000.0,12,2022-04-19,2023-04-14,Agent,Family Floater
POL202268,CUST101366,Life,9400.0,534000.0,24,2023-02-23,2025-02-12,Direct,Term Life
POL202269,CUST104316,Motor,10900.0,496000.0,12,2023-05-20,2024-05-14,Online,Motor Comprehensive
POL202270,CUST101148,Travel,10600.0,537000.0,12,2023-05-10,2024-05-04,Agent,International Travel
POL202271,CUST104838,Health,4600.0,214000.0,12,2023-01-04,2023-12-30,Agent,Family Floater
POL202272,CUST103492,Marine,14800.0,646000.0,6,2023-05-31,2023-11-27,Agent,Marine Cargo
POL202273,CUST100619,Property,3500.0,196000.0,36,2024-07-10,2027-06-25,Broker,Property All-Risk
POL202274,CUST103416,Life,17800.0,321000.0,60,2023-08-14,2028-07-18,Broker,ULIP
POL202275,CUST101713,Health,21200.0,1152000.0,12,2024-08-26,2025-08-21,Bancassurance,Individual Health
POL202276,CUST101485,Motor,3200.0,164000.0,12,2024-08-18,2025-08-13,Agent,Motor Third-Party
POL202277,CUST104970,Health,55200.0,3295000.0,12,2023-07-27,2024-07-21,Online,Individual Health
POL202278,CUST103967,Life,5600.0,118000.0,12,2023-08-04,2024-07-29,Broker,Endowment Plan
POL202279,CUST103816,Health,7800.0,413000.0,12,2023-07-01,2024-06-25,Bancassurance,Family Floater
POL202280,CUST101558,Motor,44700.0,1162000.0,6,2021-07-01,2021-12-28,Agent,Motor Own-Damage
POL202281,CUST103312,Health,5300.0,94000.0,24,2023-05-17,2025-05-06,Online,Critical Illness
POL202282,CUST101714,Motor,16000.0,421000.0,12,2024-09-05,2025-08-31,Agent,Motor Comprehensive
POL202283,CUST103014,Health,19300.0,419000.0,24,2023-11-05,2025-10-25,Broker,Critical Illness
POL202284,CUST101994,Health,12700.0,354000.0,60,2022-08-22,2027-07-27,Broker,Critical Illness
POL202285,CUST103047,Motor,12700.0,713000.0,36,2022-05-08,2025-04-22,Bancassurance,Motor Comprehensive
POL202286,CUST103722,Motor,19100.0,850000.0,6,2021-01-12,2021-07-11,Agent,Motor Own-Damage
POL202287,CUST101575,Motor,29900.0,1217000.0,12,2023-05-20,2024-05-14,Broker,Motor Third-Party
POL202288,CUST100058,Life,16000.0,868000.0,36,2023-05-28,2026-05-12,Direct,Term Life
POL202289,CUST100484,Travel,40200.0,2229000.0,60,2023-06-07,2028-05-11,Bancassurance,Domestic Travel
POL202290,CUST104532,Motor,5300.0,309000.0,24,2024-07-03,2026-06-23,Agent,Motor Comprehensive
POL202291,CUST104796,Life,39500.0,2151000.0,12,2023-01-24,2024-01-19,Online,Endowment Plan
POL202292,CUST103460,Motor,11800.0,611000.0,12,2023-07-26,2024-07-20,Agent,Motor Third-Party
POL202293,CUST100535,Life,39300.0,646000.0,12,2023-02-11,2024-02-06,Online,Term Life
POL202294,CUST102932,Motor,22000.0,882000.0,12,2021-02-03,2022-01-29,Agent,Motor Own-Damage
POL202295,CUST102162,Property,8000.0,261000.0,12,2023-10-01,2024-09-25,Online,Home Shield
POL202296,CUST101186,Life,17900.0,319000.0,24,2023-02-09,2025-01-29,Broker,ULIP
POL202297,CUST101896,Life,3900.0,74000.0,24,2023-08-24,2025-08-13,Bancassurance,Term Life
POL202298,CUST103927,Motor,9700.0,333000.0,12,2024-01-22,2025-01-16,Broker,Motor Comprehensive
POL202299,CUST104981,Property,12700.0,731000.0,36,2021-06-13,2024-05-28,Online,Fire & Allied Perils
POL202300,CUST104363,Motor,14800.0,525000.0,24,2022-09-29,2024-09-18,Online,Motor Own-Damage
POL202301,CUST101019,Health,30400.0,1513000.0,12,2022-11-23,2023-11-18,Broker,Individual Health
POL202302,CUST102507,Property,10800.0,265000.0,24,2021-11-26,2023-11-16,Broker,Property All-Risk
POL202303,CUST102640,Life,8700.0,223000.0,12,2022-01-03,2022-12-29,Broker,Endowment Plan
POL202304,CUST101462,Property,8400.0,445000.0,12,2024-10-19,2025-10-14,Broker,Property All-Risk
POL202305,CUST102175,Life,17300.0,485000.0,12,2022-06-02,2023-05-28,Agent,ULIP
POL202306,CUST101902,Life,24000.0,1061000.0,36,2021-03-24,2024-03-08,Agent,Term Life
POL202307,CUST100347,Motor,10000.0,151000.0,12,2023-11-21,2024-11-15,Agent,Motor Third-Party
POL202308,CUST102081,Health,17400.0,283000.0,12,2021-03-10,2022-03-05,Direct,Critical Illness
POL202309,CUST101820,Health,2000.0,73000.0,24,2022-11-27,2024-11-16,Broker,Critical Illness
POL202310,CUST101529,Life,11200.0,465000.0,36,2023-07-21,2026-07-05,Broker,ULIP
POL202311,CUST103068,Life,4400.0,82000.0,24,2022-09-18,2024-09-07,Online,ULIP
POL202312,CUST103560,Health,37200.0,1877000.0,12,2022-04-05,2023-03-31,Bancassurance,Individual Health
POL202313,CUST100234,Life,37900.0,680000.0,60,2024-09-18,2029-08-23,Agent,Endowment Plan
POL202314,CUST101710,Motor,17100.0,764000.0,12,2024-08-28,2025-08-23,Online,Motor Comprehensive
POL202315,CUST100154,Health,5000.0,227000.0,12,2021-08-19,2022-08-14,Bancassurance,Family Floater
POL202316,CUST104106,Marine,5900.0,205000.0,12,2024-03-28,2025-03-23,Bancassurance,Marine Cargo
POL202317,CUST104636,Motor,16400.0,587000.0,6,2023-09-09,2024-03-07,Bancassurance,Motor Own-Damage
POL202318,CUST102318,Motor,16100.0,243000.0,12,2022-12-05,2023-11-30,Agent,Motor Third-Party
POL202319,CUST104725,Life,4000.0,156000.0,24,2022-01-05,2023-12-26,Bancassurance,Endowment Plan
POL202320,CUST103144,Motor,10600.0,303000.0,24,2022-11-22,2024-11-11,Broker,Motor Own-Damage
POL202321,CUST104345,Health,14100.0,355000.0,12,2022-03-01,2023-02-24,Agent,Family Floater
POL202322,CUST104739,Life,30900.0,614000.0,24,2024-04-02,2026-03-23,Online,ULIP
POL202323,CUST102935,Health,19900.0,848000.0,36,2024-04-16,2027-04-01,Online,Individual Health
POL202324,CUST102230,Marine,11200.0,599000.0,12,2024-01-13,2025-01-07,Bancassurance,Marine Hull
POL202325,CUST103709,Property,32400.0,668000.0,12,2023-09-24,2024-09-18,Agent,Property All-Risk
POL202326,CUST100851,Health,36100.0,1726000.0,36,2023-07-12,2026-06-26,Agent,Individual Health
POL202327,CUST101483,Travel,23500.0,860000.0,12,2021-11-14,2022-11-09,Bancassurance,International Travel
POL202328,CUST102749,Motor,4900.0,76000.0,6,2023-09-24,2024-03-22,Bancassurance,Motor Own-Damage
POL202329,CUST101006,Motor,13100.0,485000.0,12,2022-10-24,2023-10-19,Agent,Motor Third-Party
POL202330,CUST102483,Life,10700.0,568000.0,24,2024-08-03,2026-07-24,Broker,ULIP
POL202331,CUST104279,Health,9700.0,564000.0,12,2021-08-12,2022-08-07,Agent,Critical Illness
POL202332,CUST103912,Motor,33200.0,1195000.0,12,2021-05-09,2022-05-04,Agent,Motor Comprehensive
POL202333,CUST104456,Health,35200.0,1240000.0,12,2021-05-22,2022-05-17,Online,Individual Health
POL202334,CUST104300,Motor,11000.0,335000.0,12,2021-10-25,2022-10-20,Online,Motor Comprehensive
POL202335,CUST101661,Motor,12600.0,404000.0,36,2024-06-01,2027-05-17,Bancassurance,Motor Third-Party
POL202336,CUST103563,Health,5800.0,211000.0,12,2022-04-11,2023-04-06,Agent,Critical Illness
POL202337,CUST101860,Marine,31000.0,576000.0,36,2023-04-06,2026-03-21,Online,Marine Cargo
POL202338,CUST104857,Property,26700.0,1179000.0,12,2022-06-22,2023-06-17,Broker,Fire & Allied Perils
POL202339,CUST100883,Health,9200.0,286000.0,12,2021-08-10,2022-08-05,Agent,Individual Health
POL202340,CUST101345,Health,9900.0,443000.0,12,2021-07-04,2022-06-29,Online,Family Floater
POL202341,CUST104707,Motor,19100.0,830000.0,12,2023-06-08,2024-06-02,Broker,Motor Own-Damage
POL202342,CUST101195,Health,18900.0,1037000.0,6,2023-08-09,2024-02-05,Online,Critical Illness
POL202343,CUST103097,Life,15000.0,415000.0,12,2022-08-24,2023-08-19,Agent,Term Life
POL202344,CUST101456,Property,25500.0,1456000.0,12,2022-08-28,2023-08-23,Agent,Home Shield
POL202345,CUST101422,Health,20800.0,929000.0,24,2023-03-02,2025-02-19,Broker,Family Floater
POL202346,CUST103354,Marine,17500.0,752000.0,24,2021-12-22,2023-12-12,Bancassurance,Marine Hull
POL202347,CUST103974,Property,10700.0,428000.0,12,2021-03-08,2022-03-03,Agent,Property All-Risk
POL202348,CUST101162,Motor,21200.0,513000.0,12,2024-06-06,2025-06-01,Agent,Motor Own-Damage
POL202349,CUST104914,Marine,17500.0,268000.0,12,2021-07-09,2022-07-04,Agent,Marine Cargo
POL202350,CUST100442,Motor,11300.0,453000.0,12,2023-02-21,2024-02-16,Bancassurance,Motor Comprehensive
POL202351,CUST100500,Marine,11900.0,668000.0,12,2022-07-26,2023-07-21,Online,Marine Cargo
POL202352,CUST104888,Life,9100.0,483000.0,36,2022-04-11,2025-03-26,Bancassurance,Term Life
POL202353,CUST100277,Health,16500.0,305000.0,36,2021-02-20,2024-02-05,Bancassurance,Individual Health
POL202354,CUST101573,Health,23600.0,684000.0,36,2024-04-22,2027-04-07,Agent,Individual Health
POL202355,CUST100605,Health,6900.0,252000.0,24,2024-09-21,2026-09-11,Bancassurance,Family Floater
POL202356,CUST101111,Property,11500.0,425000.0,24,2022-11-23,2024-11-12,Agent,Property All-Risk
POL202357,CUST100370,Property,24400.0,569000.0,24,2024-06-25,2026-06-15,Bancassurance,Property All-Risk
POL202358,CUST101793,Health,12800.0,585000.0,12,2022-09-04,2023-08-30,Agent,Family Floater
POL202359,CUST101478,Property,15300.0,563000.0,24,2024-02-21,2026-02-10,Online,Property All-Risk
POL202360,CUST100792,Health,8100.0,435000.0,12,2023-11-18,2024-11-12,Online,Individual Health
POL202361,CUST103593,Health,7600.0,200000.0,12,2022-08-17,2023-08-12,Broker,Critical Illness
POL202362,CUST100178,Motor,11200.0,626000.0,12,2024-09-28,2025-09-23,Agent,Motor Third-Party
POL202363,CUST102371,Property,13300.0,693000.0,12,2023-04-23,2024-04-17,Online,Fire & Allied Perils
POL202364,CUST101526,Life,18800.0,633000.0,24,2023-11-13,2025-11-02,Broker,ULIP
POL202365,CUST103251,Health,33100.0,1702000.0,12,2021-11-04,2022-10-30,Broker,Family Floater
POL202366,CUST101689,Life,7500.0,327000.0,12,2024-08-28,2025-08-23,Agent,ULIP
POL202367,CUST102363,Property,5300.0,188000.0,24,2023-02-13,2025-02-02,Online,Property All-Risk
POL202368,CUST104055,Motor,4900.0,186000.0,36,2024-12-22,2027-12-07,Agent,Motor Comprehensive
POL202369,CUST100722,Health,16300.0,647000.0,36,2024-05-20,2027-05-05,Agent,Critical Illness
POL202370,CUST102178,Health,18900.0,477000.0,60,2024-05-08,2029-04-12,Online,Family Floater
POL202371,CUST102810,Motor,9600.0,210000.0,12,2024-08-26,2025-08-21,Broker,Motor Third-Party
POL202372,CUST103683,Health,15700.0,791000.0,12,2023-11-01,2024-10-26,Bancassurance,Family Floater
POL202373,CUST102682,Property,25800.0,488000.0,12,2024-10-26,2025-10-21,Online,Fire & Allied Perils
POL202374,CUST103678,Motor,12700.0,584000.0,12,2022-12-14,2023-12-09,Online,Motor Comprehensive
POL202375,CUST103979,Property,12000.0,655000.0,24,2021-11-21,2023-11-11,Bancassurance,Property All-Risk
POL202376,CUST103944,Travel,6700.0,232000.0,60,2022-07-13,2027-06-17,Agent,Domestic Travel
POL202377,CUST103077,Motor,18300.0,913000.0,60,2023-10-25,2028-09-28,Online,Motor Third-Party
POL202378,CUST104592,Health,9100.0,490000.0,12,2023-10-05,2024-09-29,Broker,Critical Illness
POL202379,CUST100113,Motor,20900.0,580000.0,12,2024-01-01,2024-12-26,Agent,Motor Comprehensive
POL202380,CUST102493,Life,12500.0,328000.0,12,2022-11-14,2023-11-09,Bancassurance,ULIP
POL202381,CUST104010,Health,13300.0,518000.0,12,2022-12-31,2023-12-26,Agent,Individual Health
POL202382,CUST100519,Life,4000.0,223000.0,12,2023-01-09,2024-01-04,Agent,Term Life
POL202383,CUST104090,Property,26200.0,1212000.0,12,2024-08-03,2025-07-29,Agent,Property All-Risk
POL202384,CUST100193,Property,23000.0,535000.0,12,2024-03-06,2025-03-01,Broker,Property All-Risk
POL202385,CUST103932,Health,8900.0,294000.0,12,2023-06-07,2024-06-01,Online,Critical Illness
POL202386,CUST100934,Marine,21100.0,867000.0,60,2024-03-29,2029-03-03,Direct,Marine Hull
POL202387,CUST103337,Travel,7400.0,235000.0,12,2024-08-03,2025-07-29,Agent,Domestic Travel
POL202388,CUST104146,Life,21300.0,504000.0,12,2021-11-21,2022-11-16,Broker,ULIP
POL202389,CUST104071,Motor,19100.0,984000.0,24,2024-03-27,2026-03-17,Agent,Motor Own-Damage
POL202390,CUST102871,Property,31800.0,1463000.0,12,2023-06-10,2024-06-04,Broker,Property All-Risk
POL202391,CUST104542,Marine,18800.0,947000.0,36,2022-10-07,2025-09-21,Agent,Marine Hull
POL202392,CUST100700,Health,8400.0,187000.0,36,2024-11-18,2027-11-03,Agent,Family Floater
POL202393,CUST101182,Life,15700.0,344000.0,12,2022-05-09,2023-05-04,Broker,Endowment Plan
POL202394,CUST100663,Health,12300.0,237000.0,12,2024-07-28,2025-07-23,Broker,Individual Health
POL202395,CUST103596,Health,30800.0,1370000.0,12,2024-12-24,2025-12-19,Online,Critical Illness
POL202396,CUST104457,Property,5500.0,306000.0,36,2021-02-21,2024-02-06,Broker,Home Shield
POL202397,CUST104652,Property,15400.0,823000.0,12,2023-08-16,2024-08-10,Agent,Home Shield
POL202398,CUST102600,Motor,8200.0,219000.0,24,2024-05-25,2026-05-15,Broker,Motor Own-Damage
POL202399,CUST100660,Motor,35200.0,1061000.0,24,2021-09-14,2023-09-04,Agent,Motor Own-Damage
POL202400,CUST100859,Health,16300.0,597000.0,36,2024-07-03,2027-06-18,Broker,Family Floater
POL202401,CUST103131,Health,19800.0,314000.0,24,2022-09-12,2024-09-01,Bancassurance,Family Floater
POL202402,CUST104483,Property,12400.0,561000.0,12,2022-02-01,2023-01-27,Online,Fire & Allied Perils
POL202403,CUST104939,Motor,21600.0,535000.0,24,2023-08-13,2025-08-02,Online,Motor Comprehensive
POL202404,CUST103603,Property,8400.0,434000.0,12,2024-11-15,2025-11-10,Agent,Home Shield
POL202405,CUST104404,Health,8800.0,336000.0,12,2024-12-15,2025-12-10,Agent,Individual Health
POL202406,CUST102388,Life,30500.0,670000.0,24,2022-09-18,2024-09-07,Online,Endowment Plan
POL202407,CUST100980,Health,48900.0,2383000.0,12,2022-04-14,2023-04-09,Agent,Family Floater
POL202408,CUST102325,Property,4400.0,226000.0,36,2023-12-30,2026-12-14,Online,Fire & Allied Perils
POL202409,CUST100497,Health,10300.0,551000.0,12,2024-12-08,2025-12-03,Broker,Critical Illness
POL202410,CUST103363,Health,25600.0,506000.0,12,2021-03-02,2022-02-25,Agent,Critical Illness
POL202411,CUST101647,Life,19000.0,687000.0,12,2021-08-29,2022-08-24,Online,ULIP
POL202412,CUST101691,Health,9200.0,159000.0,12,2021-08-27,2022-08-22,Direct,Family Floater
POL202413,CUST100015,Health,12000.0,698000.0,24,2021-12-23,2023-12-13,Bancassurance,Individual Health
POL202414,CUST104999,Marine,9600.0,346000.0,12,2022-08-23,2023-08-18,Broker,Marine Cargo
POL202415,CUST102136,Life,20600.0,1016000.0,12,2023-08-29,2024-08-23,Agent,Endowment Plan
POL202416,CUST103922,Motor,9100.0,239000.0,12,2021-05-24,2022-05-19,Online,Motor Comprehensive
POL202417,CUST102597,Life,12100.0,296000.0,12,2024-09-06,2025-09-01,Agent,Endowment Plan
POL202418,CUST103204,Motor,22700.0,832000.0,12,2023-05-11,2024-05-05,Agent,Motor Comprehensive
POL202419,CUST102339,Health,17400.0,737000.0,12,2023-08-02,2024-07-27,Bancassurance,Critical Illness
POL202420,CUST103437,Motor,27500.0,750000.0,60,2022-01-14,2026-12-19,Broker,Motor Comprehensive
POL202421,CUST100999,Motor,8900.0,273000.0,24,2021-10-03,2023-09-23,Online,Motor Comprehensive
POL202422,CUST104980,Health,11800.0,398000.0,12,2022-02-20,2023-02-15,Broker,Individual Health
POL202423,CUST102139,Health,8300.0,128000.0,24,2022-09-26,2024-09-15,Online,Individual Health
POL202424,CUST100053,Health,10700.0,276000.0,24,2023-09-06,2025-08-26,Online,Individual Health
POL202425,CUST104762,Motor,6000.0,299000.0,60,2022-09-04,2027-08-09,Broker,Motor Own-Damage
