claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,settlement_amount,status,fraud_flag,days_to_settle
CLM302527,POL202655,CUST103510,2024-10-18,Natural Calamity,54800.0,,Rejected,0,
CLM302528,POL203881,CUST101567,2025-10-13,Death,27900.0,23200.0,Settled,0,7.0
CLM302529,POL209170,CUST101248,2021-09-23,Theft,46000.0,42200.0,Settled,0,46.0
CLM302530,POL200354,CUST101321,2023-06-29,Medical,69600.0,57600.0,Settled,0,84.0
CLM302531,POL201718,CUST101861,2023-05-28,Fire,36400.0,27200.0,Settled,0,28.0
CLM302532,POL203042,CUST104412,2024-10-11,Own Damage,45000.0,34500.0,Settled,1,17.0
CLM302533,POL203533,CUST100924,2025-11-24,Death,11700.0,10600.0,Settled,0,28.0
CLM302534,POL207706,CUST104060,2021-10-23,Medical,26000.0,16700.0,Settled,0,89.0
CLM302535,POL202019,CUST103909,2022-11-23,Own Damage,57000.0,56300.0,Settled,0,3.0
CLM302536,POL203664,CUST103057,2023-11-30,Own Damage,53100.0,52700.0,Settled,0,3.0
CLM302537,POL203696,CUST101520,2024-11-05,Own Damage,62400.0,59000.0,Settled,0,23.0
CLM302538,POL200478,CUST100791,2024-11-25,Theft,140900.0,97500.0,Settled,0,58.0
CLM302539,POL204530,CUST102104,2022-07-26,Death,53400.0,39100.0,Settled,0,85.0
CLM302540,POL209897,CUST101824,2024-07-19,Theft,32400.0,25900.0,Settled,0,85.0
CLM302541,POL203019,CUST101499,2022-07-31,Theft,51100.0,50600.0,Settled,0,75.0
CLM302542,POL201864,CUST100378,2023-12-17,Theft,200500.0,138500.0,Settled,0,69.0
CLM302543,POL202584,CUST102186,2023-08-31,Theft,46900.0,34200.0,Settled,0,20.0
CLM302544,POL203252,CUST103976,2021-10-30,Third-Party Liability,7800.0,,Pending,0,
CLM302545,POL203480,CUST100779,2023-08-12,Third-Party Liability,173000.0,112300.0,Settled,0,50.0
CLM302546,POL200732,CUST104693,2023-12-16,Medical,60900.0,53200.0,Settled,0,58.0
CLM302547,POL209543,CUST102168,2025-05-30,Medical,30600.0,22500.0,Settled,0,13.0
CLM302548,POL208769,CUST104085,2023-01-16,Own Damage,37100.0,21400.0,Settled,0,41.0
CLM302549,POL201277,CUST102967,2025-11-18,Accident,27400.0,24300.0,Settled,0,57.0
CLM302550,POL203239,CUST100869,2024-09-16,Theft,14200.0,10400.0,Settled,0,53.0
CLM302551,POL204664,CUST100600,2021-12-14,Death,102500.0,101000.0,Settled,1,51.0
CLM302552,POL202507,CUST100603,2022-04-16,Medical,84700.0,63800.0,Settled,0,35.0
CLM302553,POL207217,CUST102724,2021-11-14,Natural Calamity,22200.0,20100.0,Settled,0,82.0
CLM302554,POL208070,CUST103686,2022-07-17,Accident,38000.0,23800.0,Settled,0,56.0
CLM302555,POL202352,CUST104888,2023-05-26,Natural Calamity,114500.0,92200.0,Settled,0,7.0
CLM302556,POL205632,CUST104842,2024-12-12,Third-Party Liability,23400.0,21400.0,Settled,0,43.0
CLM302557,POL202540,CUST101356,2025-05-26,Fire,22000.0,14000.0,Settled,0,55.0
CLM302558,POL209299,CUST104238,2024-04-16,Third-Party Liability,96400.0,63400.0,Settled,1,53.0
CLM302559,POL202959,CUST104000,2022-09-21,Own Damage,54400.0,31400.0,Settled,0,4.0
CLM302560,POL207579,CUST103638,2024-04-27,Third-Party Liability,134400.0,114900.0,Settled,0,75.0
CLM302561,POL205906,CUST100479,2023-04-29,Medical,83100.0,53900.0,Settled,0,43.0
CLM302562,POL202267,CUST101764,2023-03-15,Theft,58500.0,34700.0,Settled,0,54.0
CLM302563,POL200141,CUST102235,2024-02-23,Own Damage,18600.0,11400.0,Settled,0,20.0
CLM302564,POL202500,CUST103901,2025-05-29,Natural Calamity,141200.0,,Rejected,0,
CLM302565,POL209707,CUST103116,2023-07-28,Natural Calamity,105000.0,95200.0,Settled,0,3.0
CLM302566,POL204899,CUST100474,2023-04-13,Third-Party Liability,76400.0,71200.0,Settled,0,61.0
CLM302567,POL206311,CUST101474,2025-07-05,Own Damage,101200.0,,Rejected,0,
CLM302568,POL205519,CUST103507,2023-08-24,Death,33700.0,,Rejected,0,
CLM302569,POL204364,CUST102688,2023-10-04,Natural Calamity,41100.0,24800.0,Settled,0,83.0
CLM302570,POL204726,CUST103548,2021-06-22,Accident,11300.0,6500.0,Settled,0,62.0
CLM302571,POL202650,CUST104072,2022-02-09,Fire,59700.0,47800.0,Settled,0,41.0
CLM302572,POL205363,CUST101614,2022-03-27,Third-Party Liability,22500.0,13900.0,Settled,0,69.0
CLM302573,POL204085,CUST101992,2024-08-18,Theft,33500.0,25600.0,Settled,0,11.0
CLM302574,POL209932,CUST100117,2022-01-19,Natural Calamity,6200.0,,Pending,0,
CLM302575,POL203848,CUST101132,2022-04-17,Death,116800.0,77400.0,Settled,0,49.0
CLM302576,POL204166,CUST102190,2023-12-20,Accident,84900.0,47600.0,Settled,0,14.0
CLM302577,POL206357,CUST102212,2026-04-29,Accident,10900.0,9700.0,Settled,0,3.0
CLM302578,POL203981,CUST101820,2024-09-12,Natural Calamity,94900.0,,Rejected,0,
CLM302579,POL204136,CUST102634,2025-12-21,Natural Calamity,33700.0,27300.0,Settled,0,26.0
CLM302580,POL207826,CUST100070,2026-04-23,Accident,18700.0,,Pending,0,
CLM302581,POL203612,CUST102755,2023-05-09,Own Damage,23300.0,,Rejected,0,
CLM302582,POL208778,CUST103541,2024-04-09,Accident,60900.0,,Pending,0,
CLM302583,POL201116,CUST101207,2024-01-19,Medical,113500.0,108100.0,Settled,0,77.0
CLM302584,POL202979,CUST102117,2023-04-04,Natural Calamity,11000.0,,Rejected,1,
CLM302585,POL202682,CUST101382,2023-05-06,Own Damage,99000.0,,Pending,0,
CLM302586,POL208789,CUST102536,2024-01-11,Third-Party Liability,36400.0,,Pending,0,
CLM302587,POL205712,CUST100902,2023-02-26,Accident,73400.0,46600.0,Settled,0,64.0
CLM302588,POL208478,CUST101221,2023-07-17,Accident,15100.0,11400.0,Settled,0,62.0
CLM302589,POL203168,CUST103386,2022-04-28,Medical,26500.0,22300.0,Settled,0,53.0
CLM302590,POL202844,CUST100112,2026-03-02,Natural Calamity,35900.0,27400.0,Settled,0,26.0
CLM302591,POL208106,CUST100822,2023-09-08,Own Damage,26700.0,14900.0,Settled,0,27.0
CLM302592,POL202429,CUST101852,2024-08-28,Medical,79100.0,63900.0,Settled,0,17.0
CLM302593,POL201698,CUST102390,2026-05-02,Death,41800.0,39300.0,Settled,0,10.0
CLM302594,POL206995,CUST102261,2024-04-16,Own Damage,33400.0,29700.0,Settled,0,80.0
CLM302595,POL208465,CUST102592,2025-09-02,Theft,57600.0,52100.0,Settled,0,8.0
CLM302596,POL207333,CUST104950,2023-07-22,Medical,55700.0,47400.0,Settled,0,88.0
CLM302597,POL200234,CUST103922,2021-11-24,Third-Party Liability,55600.0,33700.0,Settled,0,5.0
CLM302598,POL207265,CUST101520,2026-04-27,Medical,63700.0,50200.0,Settled,0,89.0
CLM302599,POL202982,CUST103828,2025-01-06,Third-Party Liability,185000.0,,Rejected,0,
CLM302600,POL200349,CUST100453,2025-05-07,Natural Calamity,21400.0,,Rejected,0,
CLM302601,POL209983,CUST102302,2025-04-20,Accident,35600.0,33500.0,Settled,0,63.0
CLM302602,POL206913,CUST101740,2024-11-13,Medical,60000.0,50400.0,Settled,0,43.0
CLM302603,POL208719,CUST104819,2021-12-12,Natural Calamity,64400.0,59500.0,Settled,0,81.0
CLM302604,POL209425,CUST103577,2025-03-05,Medical,26200.0,17000.0,Settled,0,85.0
CLM302605,POL206778,CUST102192,2023-12-26,Theft,32400.0,27200.0,Settled,0,70.0
CLM302606,POL203559,CUST100304,2024-10-07,Own Damage,66100.0,43100.0,Settled,0,6.0
CLM302607,POL202235,CUST104442,2024-11-12,Death,44800.0,41400.0,Settled,0,33.0
CLM302608,POL201493,CUST102392,2021-11-11,Natural Calamity,28100.0,23000.0,Settled,0,32.0
CLM302609,POL206618,CUST100987,2025-05-21,Fire,84300.0,52800.0,Settled,0,29.0
CLM302610,POL206165,CUST103216,2021-04-30,Theft,35200.0,29100.0,Settled,0,18.0
CLM302611,POL209920,CUST102376,2022-03-24,Own Damage,63100.0,53800.0,Settled,0,45.0
CLM302612,POL201677,CUST104840,2024-03-17,Natural Calamity,39500.0,,Pending,0,
CLM302613,POL209816,CUST100938,2022-10-20,Theft,81800.0,,Rejected,0,
CLM302614,POL202153,CUST102315,2024-05-10,Death,22000.0,20400.0,Settled,1,29.0
CLM302615,POL204711,CUST102861,2024-10-24,Accident,115200.0,89800.0,Settled,0,3.0
CLM302616,POL200577,CUST104072,2025-01-24,Fire,139300.0,,Pending,0,
CLM302617,POL201379,CUST100320,2024-12-17,Accident,16600.0,15500.0,Settled,0,64.0
CLM302618,POL202632,CUST102664,2022-05-17,Third-Party Liability,83700.0,83200.0,Settled,0,24.0
CLM302619,POL208465,CUST102592,2025-12-17,Theft,53600.0,,Rejected,0,
CLM302620,POL206305,CUST104581,2024-05-07,Own Damage,28000.0,,Rejected,0,
CLM302621,POL200312,CUST103852,2024-02-18,Medical,22400.0,15600.0,Settled,0,51.0
CLM302622,POL202285,CUST103047,2023-03-19,Medical,30700.0,30400.0,Settled,1,35.0
CLM302623,POL205005,CUST104896,2022-05-09,Fire,15700.0,10800.0,Settled,0,24.0
CLM302624,POL205489,CUST101677,2024-01-16,Own Damage,40100.0,38100.0,Settled,0,25.0
CLM302625,POL204956,CUST101933,2025-09-15,Medical,38100.0,25000.0,Settled,1,62.0
CLM302626,POL207729,CUST100239,2022-02-01,Accident,40900.0,,Rejected,0,
CLM302627,POL204095,CUST104859,2023-05-22,Medical,88300.0,,Rejected,0,
CLM302628,POL204615,CUST104026,2023-07-02,Natural Calamity,31800.0,31700.0,Settled,0,55.0
CLM302629,POL204934,CUST100320,2023-07-31,Death,57300.0,55200.0,Settled,0,14.0
CLM302630,POL208694,CUST101987,2024-03-27,Accident,29700.0,21900.0,Settled,1,19.0
CLM302631,POL207844,CUST101190,2023-02-06,Theft,14400.0,,Rejected,0,
CLM302632,POL202096,CUST100266,2025-12-21,Medical,32200.0,22300.0,Settled,0,27.0
CLM302633,POL207482,CUST102251,2025-07-08,Own Damage,18600.0,14400.0,Settled,0,67.0
CLM302634,POL209750,CUST101512,2023-11-15,Death,83300.0,65100.0,Settled,0,16.0
CLM302635,POL206832,CUST103763,2023-12-12,Natural Calamity,80100.0,79400.0,Settled,1,67.0
CLM302636,POL202123,CUST101021,2023-10-24,Theft,80300.0,68500.0,Settled,0,7.0
CLM302637,POL202396,CUST104457,2021-08-19,Fire,69400.0,39300.0,Settled,0,85.0
CLM302638,POL206540,CUST103719,2026-02-18,Accident,23500.0,20900.0,Settled,0,8.0
CLM302639,POL201023,CUST102029,2022-11-21,Theft,32300.0,,Pending,0,
CLM302640,POL205399,CUST104253,2023-02-28,Own Damage,103900.0,86500.0,Settled,0,24.0
CLM302641,POL209331,CUST104213,2024-10-18,Theft,121800.0,83400.0,Settled,0,29.0
CLM302642,POL202820,CUST101601,2022-12-23,Third-Party Liability,24000.0,14000.0,Settled,0,63.0
CLM302643,POL203787,CUST103324,2024-04-05,Theft,17200.0,,Rejected,0,
CLM302644,POL202079,CUST102094,2022-07-21,Theft,25300.0,19900.0,Settled,0,37.0
CLM302645,POL208949,CUST103957,2023-06-05,Natural Calamity,84700.0,50100.0,Settled,0,87.0
CLM302646,POL200827,CUST101039,2026-07-18,Natural Calamity,35800.0,23200.0,Settled,1,78.0
CLM302647,POL200016,CUST102788,2024-02-15,Own Damage,51400.0,,Rejected,0,
CLM302648,POL207923,CUST103848,2022-09-07,Accident,21200.0,14500.0,Settled,0,40.0
CLM302649,POL205492,CUST101276,2025-08-12,Fire,50800.0,,Pending,0,
CLM302650,POL201643,CUST104246,2024-08-02,Fire,39200.0,27800.0,Settled,0,52.0
CLM302651,POL207939,CUST103396,2024-03-11,Fire,75600.0,72300.0,Settled,0,57.0
CLM302652,POL206322,CUST103765,2023-10-28,Theft,177400.0,117900.0,Settled,0,65.0
CLM302653,POL205952,CUST104409,2025-02-08,Fire,67300.0,37600.0,Settled,0,62.0
CLM302654,POL201886,CUST104056,2022-12-12,Natural Calamity,9200.0,5100.0,Settled,0,30.0
CLM302655,POL200031,CUST102267,2024-08-13,Medical,42900.0,,Pending,0,
CLM302656,POL205527,CUST100407,2023-07-18,Theft,58400.0,38900.0,Settled,0,60.0
CLM302657,POL208161,CUST102508,2022-08-24,Death,218000.0,197500.0,Settled,0,55.0
CLM302658,POL201003,CUST100794,2021-10-19,Own Damage,22500.0,13900.0,Settled,0,10.0
CLM302659,POL206476,CUST103174,2024-02-11,Accident,98700.0,84500.0,Settled,0,81.0
CLM302660,POL203717,CUST104257,2025-07-29,Accident,63100.0,59300.0,Settled,0,53.0
CLM302661,POL207300,CUST103498,2025-02-20,Own Damage,39700.0,,Rejected,0,
CLM302662,POL206540,CUST103719,2025-12-08,Death,163500.0,127800.0,Settled,0,40.0
CLM302663,POL208984,CUST100779,2021-07-16,Accident,135200.0,,Pending,0,
CLM302664,POL208120,CUST103700,2025-08-31,Fire,31700.0,20500.0,Settled,0,73.0
CLM302665,POL203316,CUST101582,2025-09-05,Theft,154600.0,99800.0,Settled,0,62.0
CLM302666,POL209381,CUST102742,2024-01-03,Own Damage,45400.0,,Pending,0,
CLM302667,POL205698,CUST100758,2024-09-01,Own Damage,31200.0,25400.0,Settled,0,62.0
CLM302668,POL208721,CUST100154,2024-10-05,Accident,111300.0,90300.0,Settled,0,71.0
CLM302669,POL204152,CUST100340,2025-05-01,Natural Calamity,40200.0,34000.0,Settled,0,61.0
CLM302670,POL202382,CUST100519,2024-07-28,Third-Party Liability,79000.0,78100.0,Settled,0,37.0
CLM302671,POL201067,CUST100249,2026-08-22,Third-Party Liability,170400.0,,Pending,0,
CLM302672,POL201958,CUST102706,2021-03-10,Theft,91600.0,,Pending,0,
CLM302673,POL207272,CUST101808,2024-10-21,Fire,20200.0,12800.0,Settled,0,58.0
CLM302674,POL202587,CUST103785,2024-04-03,Third-Party Liability,92900.0,76800.0,Settled,0,16.0
CLM302675,POL209093,CUST101671,2023-07-11,Fire,25500.0,19200.0,Settled,0,64.0
CLM302676,POL209735,CUST102386,2024-01-15,Medical,23600.0,18400.0,Settled,0,11.0
CLM302677,POL206702,CUST100466,2024-05-20,Theft,45200.0,31900.0,Settled,0,22.0
CLM302678,POL209823,CUST103032,2023-05-04,Accident,33900.0,19400.0,Settled,0,64.0
CLM302679,POL206399,CUST101841,2025-05-17,Death,99900.0,71100.0,Settled,0,13.0
CLM302680,POL209861,CUST104108,2025-03-06,Theft,38200.0,32400.0,Settled,0,81.0
CLM302681,POL202833,CUST103512,2026-09-19,Own Damage,44900.0,,Pending,0,
CLM302682,POL206930,CUST102041,2024-12-05,Death,21800.0,18800.0,Settled,0,51.0
CLM302683,POL201592,CUST100587,2022-12-27,Fire,57800.0,,Pending,0,
CLM302684,POL204247,CUST100475,2024-02-05,Natural Calamity,41700.0,41200.0,Settled,0,21.0
CLM302685,POL203347,CUST101891,2025-12-20,Accident,91300.0,,Pending,0,
CLM302686,POL208295,CUST101697,2025-01-24,Own Damage,123000.0,101600.0,Settled,1,79.0
CLM302687,POL203928,CUST102506,2023-08-08,Accident,86500.0,,Rejected,0,
CLM302688,POL208670,CUST100597,2023-08-13,Natural Calamity,35300.0,,Pending,0,
CLM302689,POL208357,CUST101858,2023-09-28,Accident,59500.0,,Rejected,0,
CLM302690,POL202960,CUST102757,2022-10-04,Own Damage,74500.0,,Rejected,1,
CLM302691,POL203288,CUST100650,2024-03-19,Theft,34400.0,27000.0,Settled,0,35.0
CLM302692,POL202886,CUST101474,2023-09-05,Fire,45600.0,,Pending,1,
CLM302693,POL205381,CUST102715,2023-11-09,Fire,45700.0,26700.0,Settled,0,72.0
CLM302694,POL209837,CUST102327,2025-01-31,Fire,61600.0,,Pending,1,
CLM302695,POL208637,CUST103844,2023-11-19,Accident,71400.0,,Pending,0,
CLM302696,POL206031,CUST102847,2026-08-10,Medical,36200.0,31600.0,Settled,0,12.0
CLM302697,POL205988,CUST102937,2022-12-26,Own Damage,20200.0,13100.0,Settled,0,34.0
CLM302698,POL209978,CUST101101,2026-05-03,Theft,15800.0,11900.0,Settled,0,63.0
CLM302699,POL203257,CUST102962,2023-03-29,Accident,57700.0,44300.0,Settled,0,31.0
CLM302700,POL206374,CUST102404,2024-11-08,Fire,115100.0,,Rejected,0,
CLM302701,POL203546,CUST101287,2021-05-12,Natural Calamity,15100.0,12600.0,Settled,0,21.0
CLM302702,POL209930,CUST101376,2026-04-06,Fire,29800.0,,Pending,0,
CLM302703,POL205045,CUST104787,2023-06-29,Accident,63600.0,37500.0,Settled,0,77.0
CLM302704,POL205208,CUST103188,2025-01-13,Own Damage,124800.0,104600.0,Settled,0,7.0
CLM302705,POL208252,CUST100079,2024-06-30,Natural Calamity,58600.0,,Pending,0,
CLM302706,POL208140,CUST104952,2026-04-05,Third-Party Liability,7500.0,,Pending,0,
CLM302707,POL203933,CUST100455,2023-05-10,Death,54400.0,,Pending,0,
CLM302708,POL205014,CUST103023,2025-01-01,Accident,49600.0,40400.0,Settled,1,49.0
CLM302709,POL203391,CUST103981,2021-11-20,Death,8200.0,7300.0,Settled,0,65.0
CLM302710,POL209127,CUST102971,2026-10-16,Accident,134700.0,,Pending,0,
CLM302711,POL200490,CUST102584,2022-03-16,Own Damage,7500.0,6500.0,Settled,0,8.0
CLM302712,POL203451,CUST100821,2023-02-10,Third-Party Liability,89100.0,49400.0,Settled,0,83.0
CLM302713,POL208091,CUST102839,2025-09-27,Natural Calamity,31400.0,29300.0,Settled,0,31.0
CLM302714,POL205276,CUST104347,2023-12-15,Medical,38000.0,32900.0,Settled,0,53.0
CLM302715,POL206710,CUST104725,2023-12-27,Third-Party Liability,12000.0,11900.0,Settled,0,17.0
CLM302716,POL201797,CUST103471,2022-03-12,Theft,28500.0,16300.0,Settled,0,66.0
CLM302717,POL207968,CUST101597,2022-11-11,Own Damage,157500.0,,Pending,0,
CLM302718,POL208068,CUST100086,2024-03-14,Natural Calamity,93800.0,75100.0,Settled,0,19.0
CLM302719,POL201976,CUST104887,2023-10-02,Death,29800.0,28500.0,Settled,0,15.0
CLM302720,POL203188,CUST100939,2022-09-15,Own Damage,95300.0,73100.0,Settled,0,28.0
CLM302721,POL205340,CUST102810,2022-10-31,Natural Calamity,26400.0,17100.0,Settled,0,88.0
CLM302722,POL200094,CUST100385,2022-08-05,Death,37200.0,30800.0,Settled,0,60.0
CLM302723,POL202675,CUST102598,2022-03-20,Third-Party Liability,54500.0,,Rejected,0,
CLM302724,POL202122,CUST101194,2025-02-06,Death,40800.0,29100.0,Settled,0,88.0
CLM302725,POL204939,CUST100892,2021-11-13,Accident,76700.0,,Pending,0,
CLM302726,POL209047,CUST102824,2022-11-16,Third-Party Liability,9300.0,,Pending,0,
CLM302727,POL206782,CUST103331,2022-07-20,Death,10900.0,6800.0,Settled,0,9.0
CLM302728,POL204318,CUST100015,2023-10-27,Own Damage,30700.0,21100.0,Settled,0,38.0
CLM302729,POL208942,CUST103032,2026-02-25,Third-Party Liability,33900.0,,Rejected,0,
CLM302730,POL201271,CUST103171,2022-02-20,Medical,39100.0,,Rejected,0,
CLM302731,POL201580,CUST100827,2024-05-04,Fire,14600.0,9000.0,Settled,0,69.0
CLM302732,POL206129,CUST100733,2024-05-20,Death,46300.0,,Rejected,1,
CLM302733,POL205995,CUST103544,2024-03-01,Death,39300.0,32100.0,Settled,0,86.0
CLM302734,POL209401,CUST101038,2024-10-13,Natural Calamity,58700.0,50000.0,Settled,0,50.0
CLM302735,POL208823,CUST101595,2023-10-20,Theft,28300.0,19100.0,Settled,1,70.0
CLM302736,POL207353,CUST100589,2023-11-03,Third-Party Liability,81700.0,78900.0,Settled,0,56.0
CLM302737,POL204483,CUST103768,2023-12-16,Death,54400.0,,Pending,0,
CLM302738,POL206395,CUST104398,2024-11-03,Death,25200.0,,Pending,0,
CLM302739,POL203272,CUST101001,2026-03-05,Death,35200.0,,Pending,0,
CLM302740,POL206191,CUST100117,2024-09-27,Natural Calamity,52100.0,47400.0,Settled,0,9.0
CLM302741,POL203964,CUST103885,2023-03-03,Accident,101500.0,96800.0,Settled,0,12.0
CLM302742,POL205077,CUST104786,2023-12-30,Own Damage,56000.0,55800.0,Settled,0,25.0
CLM302743,POL204297,CUST103266,2024-10-30,Own Damage,45400.0,42100.0,Settled,1,70.0
CLM302744,POL204211,CUST102079,2023-05-24,Fire,72200.0,43800.0,Settled,0,33.0
CLM302745,POL206248,CUST103198,2025-08-21,Accident,51600.0,49900.0,Settled,0,63.0
CLM302746,POL202752,CUST102943,2024-09-15,Own Damage,85400.0,75300.0,Settled,0,35.0
CLM302747,POL209826,CUST101812,2024-01-06,Theft,47600.0,37500.0,Settled,0,77.0
CLM302748,POL205433,CUST103019,2022-10-22,Theft,146000.0,123700.0,Settled,0,46.0
CLM302749,POL206873,CUST102287,2024-01-04,Death,160400.0,95600.0,Settled,0,64.0
CLM302750,POL200916,CUST104661,2025-05-09,Third-Party Liability,64000.0,,Pending,0,
CLM302751,POL207673,CUST103166,2022-06-07,Accident,134700.0,122300.0,Settled,0,9.0
CLM302752,POL200229,CUST101764,2024-02-28,Medical,6800.0,,Pending,0,
CLM302753,POL202802,CUST102751,2024-02-09,Medical,21900.0,18300.0,Settled,0,42.0
CLM302754,POL205959,CUST103690,2025-01-03,Medical,44200.0,29500.0,Settled,0,43.0
CLM302755,POL205338,CUST102281,2023-03-28,Own Damage,85300.0,,Rejected,0,
CLM302756,POL203363,CUST104813,2024-12-30,Theft,46300.0,,Rejected,0,
CLM302757,POL200298,CUST101220,2026-01-20,Natural Calamity,36800.0,35200.0,Settled,0,5.0
CLM302758,POL207982,CUST103589,2023-03-23,Natural Calamity,13600.0,13600.0,Settled,0,41.0
CLM302759,POL206917,CUST103503,2025-01-03,Accident,41400.0,23900.0,Settled,0,79.0
CLM302760,POL207718,CUST101706,2024-11-24,Natural Calamity,40400.0,32800.0,Settled,0,68.0
CLM302761,POL203187,CUST100876,2026-03-14,Theft,109300.0,67400.0,Settled,0,70.0
CLM302762,POL208621,CUST104151,2023-06-21,Third-Party Liability,42400.0,38000.0,Settled,0,57.0
CLM302763,POL201788,CUST100734,2025-03-14,Own Damage,22500.0,,Pending,0,
CLM302764,POL204854,CUST101949,2025-04-03,Death,71700.0,,Pending,0,
CLM302765,POL200268,CUST100405,2022-05-28,Death,25600.0,,Pending,0,
CLM302766,POL208519,CUST100054,2023-01-29,Medical,38300.0,36700.0,Settled,1,19.0
CLM302767,POL202761,CUST104038,2021-09-26,Own Damage,29200.0,18800.0,Settled,0,38.0
CLM302768,POL206600,CUST101603,2022-06-09,Third-Party Liability,26600.0,15100.0,Settled,0,7.0
CLM302769,POL205192,CUST103496,2025-04-05,Medical,94200.0,82500.0,Settled,0,27.0
CLM302770,POL209226,CUST100558,2023-10-14,Death,20100.0,15700.0,Settled,1,56.0
CLM302771,POL200941,CUST101803,2023-07-08,Accident,39400.0,,Rejected,1,
CLM302772,POL204655,CUST104114,2023-08-04,Own Damage,42100.0,42000.0,Settled,0,54.0
CLM302773,POL203408,CUST104579,2023-05-11,Death,82800.0,,Pending,0,
CLM302774,POL206736,CUST103006,2023-10-10,Theft,17600.0,16100.0,Settled,0,37.0
CLM302775,POL201795,CUST103065,2025-08-31,Third-Party Liability,71600.0,59900.0,Settled,1,68.0
CLM302776,POL202491,CUST102890,2024-01-13,Fire,46900.0,,Rejected,0,
CLM302777,POL203892,CUST102830,2024-10-22,Own Damage,47900.0,34000.0,Settled,0,80.0
CLM302778,POL208054,CUST101267,2023-08-09,Medical,68500.0,42900.0,Settled,0,10.0
CLM302779,POL201338,CUST102286,2023-07-23,Natural Calamity,15000.0,,Rejected,0,
CLM302780,POL207334,CUST100210,2024-02-20,Own Damage,50300.0,41300.0,Settled,0,46.0
CLM302781,POL205698,CUST100758,2024-08-04,Death,3500.0,3400.0,Settled,0,77.0
CLM302782,POL206424,CUST100687,2024-12-19,Death,87800.0,59100.0,Settled,0,12.0
CLM302783,POL205183,CUST100588,2024-11-24,Third-Party Liability,71500.0,,Rejected,0,
CLM302784,POL201473,CUST103406,2025-05-14,Medical,18500.0,11800.0,Settled,0,26.0
CLM302785,POL203362,CUST103579,2021-04-16,Accident,22300.0,20100.0,Settled,0,51.0
CLM302786,POL204653,CUST103862,2024-07-01,Fire,41700.0,32500.0,Settled,0,67.0
CLM302787,POL202595,CUST103639,2025-02-03,Accident,139500.0,124800.0,Settled,0,49.0
CLM302788,POL209820,CUST103583,2024-05-10,Death,28800.0,,Pending,0,
CLM302789,POL204396,CUST101084,2024-03-07,Own Damage,58600.0,33400.0,Settled,0,17.0
CLM302790,POL209919,CUST104940,2024-09-30,Death,27200.0,16400.0,Settled,0,70.0
CLM302791,POL200309,CUST102233,2023-06-30,Medical,37100.0,36300.0,Settled,0,38.0
